Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,sample_name
SRR5343887,2018-12-17 16:04:31,2017-03-15 02:02:18,109396677,14889337375,109396677,136,5622,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343887.sralite.1,SRX2640563,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048149,SAMN06603213,simple,9606,Homo sapiens,GSM2536623,no,GEO,SRA546003,public,A7FAD8F9E0D02CD077A9DECAC1B274A2,AB1CC853BE54226D02DB8EE35682B21F,
SRR5343888,2018-12-17 16:04:31,2017-03-15 01:53:24,91783333,12559591591,91783333,136,4699,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343888.sralite.1,SRX2640564,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048150,SAMN06603212,simple,9606,Homo sapiens,GSM2536624,no,GEO,SRA546003,public,24EE0535B668E9D88DC7977F4CB860C6,F714C3441E4A010C62EF5A37E7809EBE,
SRR5343889,2018-12-17 16:04:31,2017-03-15 01:57:21,90096602,12352795424,90096602,137,4697,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343889.sralite.1,SRX2640565,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048152,SAMN06603211,simple,9606,Homo sapiens,GSM2536625,no,GEO,SRA546003,public,B77AB9E2E673ED608DF23494CB6899BD,E4F69E40C4FE72E035CE742B162ADE0E,
SRR5343890,2018-12-17 16:04:31,2017-03-15 01:42:05,70287420,9452501652,70287420,134,3603,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343890.sralite.1,SRX2640566,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048151,SAMN06603282,simple,9606,Homo sapiens,GSM2536626,no,GEO,SRA546003,public,38DB36823103B2543D50CBAC4830587D,D755E7AB03ACF4CF2074923B20239D8E,
SRR5343891,2018-12-17 16:04:31,2017-03-15 01:39:19,65323192,9049790754,65323192,138,3569,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343891.sralite.1,SRX2640567,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048153,SAMN06603281,simple,9606,Homo sapiens,GSM2536627,no,GEO,SRA546003,public,D1C535BCAE3B94C0EA47202EB94BA336,9461CAC1A271C6E98AAE6A999BF40A2E,
SRR5343892,2018-12-17 16:04:31,2017-03-15 01:54:39,94793950,13124820042,94793950,138,5033,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343892.sralite.1,SRX2640568,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048154,SAMN06603280,simple,9606,Homo sapiens,GSM2536628,no,GEO,SRA546003,public,E748E12FE0B556EB57798CA4C6C57C90,619201095F392D9300DF17121ACE0697,
SRR5343893,2018-12-17 16:04:31,2017-03-15 02:46:32,137090898,19027342917,137090898,138,7774,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343893.sralite.1,SRX2640569,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048156,SAMN06603279,simple,9606,Homo sapiens,GSM2536629,no,GEO,SRA546003,public,4B89C54EB67C26E8B363A71401AC4302,A344FA196879465B107E947DA12BC366,
SRR5343894,2018-12-17 16:04:31,2017-03-15 01:55:25,108792056,15008152129,108792056,137,5808,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343894.sralite.1,SRX2640570,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048155,SAMN06603278,simple,9606,Homo sapiens,GSM2536630,no,GEO,SRA546003,public,BD96CEB7B981A74045D43044796B4EF3,420893C60EC5ACC3C56670C8E38009F7,
SRR5343895,2018-12-17 16:04:31,2017-03-15 02:55:36,129569491,17912469385,129569491,138,7154,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343895.sralite.1,SRX2640571,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048157,SAMN06603277,simple,9606,Homo sapiens,GSM2536631,no,GEO,SRA546003,public,2ADE46C03567F7B59896E7D0ACA00E71,E4CB327330046E59631B78A588E8A1AC,
SRR5343896,2018-12-17 16:04:31,2017-03-15 02:24:16,99591858,13714937999,99591858,137,5353,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/343/SRR5343896.sralite.1,SRX2640572,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP101890,PRJNA379175,3,379175,SRS2048158,SAMN06603276,simple,9606,Homo sapiens,GSM2536632,no,GEO,SRA546003,public,5092F0A79BB57823E0A2F6AE5087D5CD,BF615E8013FDD55BDDCD01B102E7A6AD,
