Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,sample_name
SRR12386351,2021-04-19 17:29:44,2020-08-06 04:36:29,471525144,58940643000,0,125,18444,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386351/SRR12386351.lite.1,SRX8884962,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144607,SAMN15729605,simple,9606,Homo sapiens,GSM4710460,no,GEO,SRA1107964,public,498E80BFEFE4EB64D27904F079904623,ABA784B553514CBCE7561F10FF2B11B3,
SRR12386352,2021-04-19 17:29:44,2020-08-07 05:22:11,516576036,64572004500,0,125,19953,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386352/SRR12386352.lite.1,SRX8884963,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144608,SAMN15729604,simple,9606,Homo sapiens,GSM4710461,no,GEO,SRA1107964,public,F7BAFD1522E8176E062DE8F2F4AD6E3B,84846D186386264F4A672AD318B68950,
SRR12386353,2021-04-19 17:29:44,2020-08-06 09:02:06,334291309,41786413625,0,125,12371,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386353/SRR12386353.lite.1,SRX8884964,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144609,SAMN15729603,simple,9606,Homo sapiens,GSM4710462,no,GEO,SRA1107964,public,39F68D439F8796A60ED8122E70DA18F3,33B1D10FA69142426EB8F776655FA297,
SRR12386354,2021-04-19 17:29:44,2020-08-07 22:31:11,408709579,51088697375,0,125,15772,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386354/SRR12386354.lite.1,SRX8884965,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144610,SAMN15729602,simple,9606,Homo sapiens,GSM4710463,no,GEO,SRA1107964,public,6592E614D2F819DCBA20FC5D71941905,9CF65E363E77205BA05BA39049933AEF,
SRR12386355,2021-04-19 17:29:44,2020-08-07 16:50:14,779849918,99040939586,0,127,40500,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386355/SRR12386355.lite.1,SRX8884966,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144611,SAMN15729601,simple,9606,Homo sapiens,GSM4710464,no,GEO,SRA1107964,public,7DF014DEF0534E7AFAFC633D06EC5624,F74F8802E8E657E083B62B1AAEBAB630,
SRR12386356,2021-04-19 17:29:44,2020-08-05 19:28:21,379829093,47478636625,0,125,14755,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386356/SRR12386356.lite.1,SRX8884967,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144612,SAMN15729600,simple,9606,Homo sapiens,GSM4710465,no,GEO,SRA1107964,public,203DFD905E10FE603FFDCBA0BFAE61F0,86514DBA12B1FE65FFC66FF22CFFBA75,
SRR12386357,2021-04-19 17:29:44,2020-08-06 12:37:49,411227259,51403407375,0,125,15676,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386357/SRR12386357.lite.1,SRX8884968,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144613,SAMN15729599,simple,9606,Homo sapiens,GSM4710466,no,GEO,SRA1107964,public,9947909C677B782169849B3DB5578058,4C55B7B0BBCFBAA8BA0FBEC9A7E477A9,
SRR12386358,2021-04-19 17:29:44,2020-08-05 23:44:00,403630595,50453824375,0,125,14869,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386358/SRR12386358.lite.1,SRX8884969,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144614,SAMN15729598,simple,9606,Homo sapiens,GSM4710467,no,GEO,SRA1107964,public,A4DFCD133A08489D7F3187355C017AFA,C9B3E7A6D4E394B5C9ECA6BCDE2DFB4A,
SRR12386359,2021-04-19 17:29:44,2020-08-08 15:04:03,418151620,52268952500,0,125,15730,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386359/SRR12386359.lite.1,SRX8884970,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144615,SAMN15729597,simple,9606,Homo sapiens,GSM4710468,no,GEO,SRA1107964,public,84ACDAFE65B0246DCEE06AEF19B44418,29688EEDFC7ECDEE107627DF10095979,
SRR12386360,2021-04-19 17:29:45,2020-08-07 00:37:21,604571003,75571375375,0,125,22079,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386360/SRR12386360.lite.1,SRX8884971,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144616,SAMN15729596,simple,9606,Homo sapiens,GSM4710469,no,GEO,SRA1107964,public,33EA315692C72384D8D71C7B038C8411,16985B2705E173D5EE0EF1ED6A35A0CC,
SRR12386361,2021-04-19 17:29:45,2020-08-07 04:08:03,692094914,86511864250,0,125,25150,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386361/SRR12386361.lite.1,SRX8884972,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144617,SAMN15729595,simple,9606,Homo sapiens,GSM4710470,no,GEO,SRA1107964,public,F225F5D6797A49E3E4BF2EC87E62DD6B,A622CDE70498DBC32313D04E0C58D357,
SRR12386362,2021-04-19 17:29:45,2020-08-09 02:20:36,456023245,57914952115,0,127,22868,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386362/SRR12386362.lite.1,SRX8884973,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144618,SAMN15729594,simple,9606,Homo sapiens,GSM4710471,no,GEO,SRA1107964,public,09ABC2D4EB0875F4D4E5917CD00AFAE7,1EB4D995B42222ED1553C3BCFBB1B078,
SRR12386363,2021-04-19 17:29:45,2020-08-06 15:36:14,394606698,50115050646,0,127,20062,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386363/SRR12386363.lite.1,SRX8884974,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144619,SAMN15729593,simple,9606,Homo sapiens,GSM4710472,no,GEO,SRA1107964,public,99E3640DF97AC986D193D8BAF9C84BCC,E19C1E1F8D927A29F635F745731E1184,
SRR12386364,2021-04-19 17:29:45,2020-08-05 21:44:26,383931439,48759292753,0,127,19450,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386364/SRR12386364.lite.1,SRX8884975,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144620,SAMN15729592,simple,9606,Homo sapiens,GSM4710473,no,GEO,SRA1107964,public,059D434978557FC49547882C9702586E,ABDE81CE705F5153C7B20702A88F58FF,
SRR12386365,2021-04-19 17:29:45,2020-08-07 04:56:30,404102856,51321062712,0,127,20660,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386365/SRR12386365.lite.1,SRX8884976,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144621,SAMN15729624,simple,9606,Homo sapiens,GSM4710474,no,GEO,SRA1107964,public,37723B8B97AAF9E0739483B3F0FA0DE1,0D8D9E263AB1B668BDB54AA10D28334D,
SRR12386366,2021-04-19 17:29:45,2020-08-06 13:10:30,414661152,52661966304,0,127,21013,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386366/SRR12386366.lite.1,SRX8884977,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144622,SAMN15729623,simple,9606,Homo sapiens,GSM4710475,no,GEO,SRA1107964,public,FE03326399B14808E2A853CF463FC34A,7DE49137BF417B9F8A64A94359A0AA86,
SRR12386367,2021-04-19 17:29:45,2020-08-06 19:43:29,409611598,52020672946,0,127,21310,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386367/SRR12386367.lite.1,SRX8884978,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144623,SAMN15729622,simple,9606,Homo sapiens,GSM4710476,no,GEO,SRA1107964,public,EC16C71D945EF9C66B82E53A7293DAD1,4D052490E92DF0037A7764412082FFD9,
SRR12386368,2021-04-19 17:29:45,2020-08-06 03:11:37,406718442,51653242134,0,127,20656,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386368/SRR12386368.lite.1,SRX8884979,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144624,SAMN15729621,simple,9606,Homo sapiens,GSM4710477,no,GEO,SRA1107964,public,2C6EE51CC59C739759E1CF987170A5F7,06438BEABBE36536119FEB14A99C2B5A,
SRR12386369,2021-04-19 17:29:45,2020-08-06 02:13:33,340256908,41851599684,0,123,12809,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386369/SRR12386369.lite.1,SRX8884980,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144625,SAMN15729620,simple,9606,Homo sapiens,GSM4710478,no,GEO,SRA1107964,public,FF13284DDDFE795CFB04A1129AC72F9F,41C69B08345C04F9811ABE721530C0AF,
SRR12386370,2021-04-19 17:29:45,2020-08-05 22:40:32,309463584,38064020832,0,123,11862,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR012/12386/SRR12386370/SRR12386370.lite.1,SRX8884981,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144626,SAMN15729616,simple,9606,Homo sapiens,GSM4710479,no,GEO,SRA1107964,public,BB0AC0C131B07E367A367B9C9BF80ADF,1DFA15BA462B74E9F1459B681CD971FA,
SRR12386371,2021-04-19 17:29:45,2020-08-07 00:33:33,328427862,40396627026,0,123,12428,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386371/SRR12386371.lite.1,SRX8884982,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144627,SAMN15729619,simple,9606,Homo sapiens,GSM4710480,no,GEO,SRA1107964,public,E6941C1B3140B8E95F1EB4CFA67FA71B,49058682CAB024CFC94D2460EAB4B1CD,
SRR12386372,2021-04-19 17:29:45,2020-08-05 20:47:44,337798356,41549197788,0,123,12689,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR012/12386/SRR12386372/SRR12386372.lite.1,SRX8884983,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP275814,PRJNA655218,3,655218,SRS7144628,SAMN15729617,simple,9606,Homo sapiens,GSM4710481,no,GEO,SRA1107964,public,F524B16D1F83C58A2BDA906305D3A09C,8F9E628D622CF22150DD8FADAA6A37DF,
