Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,sample_name
SRR13873108,2022-11-07 15:42:09,2021-03-07 20:49:34,215898799,24828361885,215898799,115,8336,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873108/SRR13873108.lite.1,SRX10253516,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394082,SAMN18200459,simple,9606,Homo sapiens,GSM5138531,no,GEO,SRA1203709,public,F1EFD2E08EC3D2B6C5646C6B0681DCA5,40158355F2154A6EE07EFF6B0A97EF04,
SRR13873109,2022-11-07 15:42:09,2021-03-09 03:29:00,270053409,31056142035,270053409,115,10235,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873109/SRR13873109.lite.1,SRX10253517,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394083,SAMN18200458,simple,9606,Homo sapiens,GSM5138532,no,GEO,SRA1203709,public,6DF0A2B92EDE40B5E6BBC9EF68E246CA,22AFDA72375F09E05FBB10BBE30F0CD8,
SRR13873110,2022-11-07 15:42:09,2021-03-07 21:46:56,231362717,26606712455,231362717,115,9159,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873110/SRR13873110.lite.1,SRX10253518,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394084,SAMN18200457,simple,9606,Homo sapiens,GSM5138533,no,GEO,SRA1203709,public,0F565398AB69BA49AFE8BA9AC4E8899B,2EC6DFA6930347A856CC5B9DBA921F3E,
SRR13873111,2022-11-07 15:42:09,2021-03-08 12:02:02,148815607,17113794805,148815607,115,5799,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873111/SRR13873111.lite.1,SRX10253519,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394085,SAMN18200456,simple,9606,Homo sapiens,GSM5138534,no,GEO,SRA1203709,public,CB729AA2D3CCEDE5E66D049339572196,C28846067FD27B29F1E68A6147CE94A0,
SRR13873112,2022-11-07 15:42:09,2021-03-07 20:09:38,128069672,17956158640,128069672,140,7731,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873112/SRR13873112.lite.1,SRX10253520,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP309633,PRJNA707311,3,707311,SRS8394086,SAMN18200451,simple,9606,Homo sapiens,GSM5138535,no,GEO,SRA1203709,public,C0CAF7F6CC7270896B3F3CB8AE35A1F6,E2206B27C61908904E6E07D421D68469,
SRR13873113,2022-11-07 15:42:09,2021-03-08 18:53:43,207276371,23836782665,207276371,115,7666,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873113/SRR13873113.lite.1,SRX10253521,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394087,SAMN18200450,simple,9606,Homo sapiens,GSM5138536,no,GEO,SRA1203709,public,738FE628C1DC6BF4DDDD3BE84DF20AC1,8E63B82390ACC68FDEB8E753B66B87E7,
SRR13873114,2022-11-07 15:42:09,2021-03-07 20:28:05,168718175,19402590125,168718175,115,6612,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873114/SRR13873114.lite.1,SRX10253522,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394088,SAMN18200480,simple,9606,Homo sapiens,GSM5138537,no,GEO,SRA1203709,public,130281F2B6E2B777E7E254194C22DAE7,13ECBC3CBFC52304A4B8E5CCDF03BB5B,
SRR13873115,2022-11-07 15:42:09,2021-03-07 21:03:35,216639892,26430066824,216639892,122,9174,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873115/SRR13873115.lite.1,SRX10253523,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394089,SAMN18200469,simple,9606,Homo sapiens,GSM5138538,no,GEO,SRA1203709,public,58E366566E151E5635542B29EE370B63,807F0E606EB0F1C89C6B5F47FEEF33E3,
SRR13873116,2022-11-07 15:42:09,2021-03-08 16:34:13,167387400,19249551000,167387400,115,6307,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873116/SRR13873116.lite.1,SRX10253524,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394090,SAMN18200479,simple,9606,Homo sapiens,GSM5138539,no,GEO,SRA1203709,public,683BB97A12B054DE59195F52B8342C7D,409BEDA01A3A4EE0ED2EA2B360FB5C02,
SRR13873117,2022-11-07 15:42:09,2021-03-07 20:30:20,211783108,25837539176,211783108,122,8936,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873117/SRR13873117.lite.1,SRX10253525,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394091,SAMN18200478,simple,9606,Homo sapiens,GSM5138540,no,GEO,SRA1203709,public,EF870F3A6F04664EBBFF686597C15FF8,9B4E2055E50E8219EA9EDC910B0DBD9C,
SRR13873118,2022-11-07 15:42:09,2021-03-07 21:21:12,256501387,31293169214,256501387,122,10792,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873118/SRR13873118.lite.1,SRX10253526,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394092,SAMN18200477,simple,9606,Homo sapiens,GSM5138541,no,GEO,SRA1203709,public,02FF04C7C01CB4045C31620468BCE9B5,0E54A2E3A251FCC964E0E2E4457DD43F,
SRR13873119,2022-11-07 15:42:09,2021-03-08 15:59:01,162405969,18676686435,162405969,115,6062,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873119/SRR13873119.lite.1,SRX10253527,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394093,SAMN18200472,simple,9606,Homo sapiens,GSM5138542,no,GEO,SRA1203709,public,FF3686286BE443419AA65A323B1729DC,ACA6E39E61BAD409EA20B96E5937AD11,
SRR13873120,2022-11-07 15:42:09,2021-03-07 20:29:53,144446254,16611319210,144446254,115,5455,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873120/SRR13873120.lite.1,SRX10253528,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394094,SAMN18200471,simple,9606,Homo sapiens,GSM5138543,no,GEO,SRA1203709,public,24C853EAA55F89DA01E3E01464C20D82,E9132E083FED9199A1A962376B2CEDA0,
SRR13873121,2022-11-07 15:42:09,2021-03-08 22:55:16,212218425,24405118875,212218425,115,7828,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873121/SRR13873121.lite.1,SRX10253529,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394095,SAMN18200470,simple,9606,Homo sapiens,GSM5138544,no,GEO,SRA1203709,public,2D18ED52E3F9AA90012A7D06605BA31C,7BC30BA9A5A321A7AB813DA67876107F,
SRR13873122,2022-11-07 15:42:09,2021-03-07 21:01:16,250368394,30544944068,250368394,122,10520,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873122/SRR13873122.lite.1,SRX10253530,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394096,SAMN18200468,simple,9606,Homo sapiens,GSM5138545,no,GEO,SRA1203709,public,76A2ED13672393C1754DC1DA437AD08C,F36763F2CA6F278A979CA5C37789481B,
SRR13873123,2022-11-07 15:42:09,2021-03-07 20:45:36,170731332,19634103180,170731332,115,6068,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873123/SRR13873123.lite.1,SRX10253531,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394097,SAMN18200467,simple,9606,Homo sapiens,GSM5138546,no,GEO,SRA1203709,public,28FB916C480A9C020FC2131D3D8B4650,E7B8D621CF1F738168EBA5BD8383256C,
SRR13873124,2022-11-07 15:42:09,2021-03-07 20:50:01,214926953,26221088266,214926953,122,8987,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873124/SRR13873124.lite.1,SRX10253532,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394098,SAMN18200455,simple,9606,Homo sapiens,GSM5138547,no,GEO,SRA1203709,public,E5FBDC583AF5EC9024607AEA3EC5B37C,F55C279D7232C1F9A062238718969FE1,
SRR13873125,2022-11-07 15:42:09,2021-03-09 07:25:27,310672918,35727385570,310672918,115,12353,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873125/SRR13873125.lite.1,SRX10253533,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394099,SAMN18200454,simple,9606,Homo sapiens,GSM5138548,no,GEO,SRA1203709,public,6864CA433F90A181CE477A6E76091A43,DF13B2FA4129766122CEC99F782AB998,
SRR13873126,2022-11-07 15:42:09,2021-03-07 21:41:52,236331261,28832413842,236331261,122,9959,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873126/SRR13873126.lite.1,SRX10253534,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394100,SAMN18200453,simple,9606,Homo sapiens,GSM5138549,no,GEO,SRA1203709,public,826ACC8DB0378FBDC0FE644FBD6A2AFA,6858065906FA766B256CB316D03944E9,
SRR13873127,2022-11-07 15:42:09,2021-03-08 16:31:02,165852176,19073000240,165852176,115,6211,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873127/SRR13873127.lite.1,SRX10253535,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394101,SAMN18200452,simple,9606,Homo sapiens,GSM5138550,no,GEO,SRA1203709,public,5ECACD6E1F4433980ABD998600660A7C,93D779093AA8E341F7242AAE064499EB,
SRR13873128,2022-11-07 15:42:09,2021-03-07 20:39:46,196170956,22559659940,196170956,115,6946,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873128/SRR13873128.lite.1,SRX10253536,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394102,SAMN18200482,simple,9606,Homo sapiens,GSM5138551,no,GEO,SRA1203709,public,05D67455AA05698CD5EF169471F07127,C3E47A91C27927BADC3724C1D5E854F9,
SRR13873129,2022-11-07 15:42:09,2021-03-08 13:14:51,134244061,15438067015,134244061,115,4977,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13873/SRR13873129/SRR13873129.lite.1,SRX10253537,ATAC-seq,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS8394103,SAMN18200481,simple,9606,Homo sapiens,GSM5138552,no,GEO,SRA1203709,public,1E72C59C7A99476A5B5120A5316B2AEF,12FD0B48D6879E7CE3D2662166D66444,
SRR16499144,2022-11-07 15:42:09,2021-10-20 12:29:17,79844671,9741049862,79844671,122,3062,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR016/16499/SRR16499144/SRR16499144.lite.1,SRX12701978,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP309633,PRJNA707311,3,707311,SRS10651901,SAMN22425981,simple,9606,Homo sapiens,GSM5640800,no,GEO,SRA1203709,public,746AB1474A35F1EA23409F19822512B1,D68EF1298B47A841AA1F012FFE705575,
