Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,download_path,Experiment,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,sample_name
SRR21064172,2023-03-05 18:49:13,2022-08-15 14:57:04,56237689,11247537800,56237689,200,7207,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064172/SRR21064172.lite.1,SRX17079328,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660511,SAMN30319246,simple,9606,Homo sapiens,GSM6459664,no,GEO,SRA1064290,public,AF84F03EAAECF4DDC8B95C103D52FDB9,D6C56B9E0A9951C37677CD9A876C6C69,
SRR21064173,2023-03-05 18:49:13,2022-08-15 14:43:44,35235221,7047044200,35235221,200,4618,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064173/SRR21064173.lite.1,SRX17079329,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660512,SAMN30319248,simple,9606,Homo sapiens,GSM6459665,no,GEO,SRA1064290,public,F146E21199E0BDCCF9E94F70D3F328CB,F748228430B196640C2C321ADE9427F8,
SRR21064174,2023-03-05 18:49:13,2022-08-15 14:41:41,32880468,6576093600,32880468,200,4238,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064174/SRR21064174.lite.1,SRX17079330,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660513,SAMN30319249,simple,9606,Homo sapiens,GSM6459666,no,GEO,SRA1064290,public,C1A57771252F0831A1BD6CBD57EFBD5F,1948F51C65ED7D34C7FD471BCEE1F5F2,
SRR21064175,2023-03-05 18:49:13,2022-08-15 14:41:16,31288325,6257665000,31288325,200,4105,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064175/SRR21064175.lite.1,SRX17079331,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660514,SAMN30319251,simple,9606,Homo sapiens,GSM6459667,no,GEO,SRA1064290,public,DDD040D57027D30364DAEEBC73423D59,7B093F5D522FB686F1DBEA1EC47276D0,
SRR21064176,2023-03-05 18:49:13,2022-08-15 14:45:10,34822025,6964405000,34822025,200,4545,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064176/SRR21064176.lite.1,SRX17079332,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660515,SAMN30319252,simple,9606,Homo sapiens,GSM6459668,no,GEO,SRA1064290,public,19B7EF5575303915FEFD6115C12D963F,95EB3C8FC20F4718167662D0D8209B66,
SRR21064177,2023-03-05 18:49:13,2022-08-15 14:47:04,50512697,10102539400,50512697,200,6199,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064177/SRR21064177.lite.1,SRX17079340,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660523,SAMN30319254,simple,9606,Homo sapiens,GSM6459669,no,GEO,SRA1064290,public,D1ADC4A327E53656EBAEF844EF08AA29,7EFF1686955AFBCE6C523F98A63764C2,
SRR21064178,2023-03-05 18:49:13,2022-08-15 15:15:44,59146398,8990252496,59146398,152,3335,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064178/SRR21064178.lite.1,SRX17079341,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660524,SAMN30319255,simple,9606,Homo sapiens,GSM6459670,no,GEO,SRA1064290,public,52CA58FF015D741CEF1B0D4C6FF92D49,4C213AD83BDE4BB208E5D3F82FE1D84D,
SRR21064179,2023-03-05 18:49:13,2022-08-15 15:04:54,63313077,12789241554,63313077,202,4841,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064179/SRR21064179.lite.1,SRX17079342,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660525,SAMN30319257,simple,9606,Homo sapiens,GSM6459671,no,GEO,SRA1064290,public,132BFA3B2DFF05BB84C8350168813EF2,90E92A830A673EA664D2E9359489A18B,
SRR21064180,2023-03-05 18:49:13,2022-08-15 14:52:06,40187649,8117905098,40187649,202,3090,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064180/SRR21064180.lite.1,SRX17079343,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660526,SAMN30319259,simple,9606,Homo sapiens,GSM6459672,no,GEO,SRA1064290,public,027FDDD76D53E32253279BAB97B5A2C7,E0BBF09FF9439EDA8673514324FB2C8A,
SRR21064181,2023-03-05 18:49:13,2022-08-15 14:48:24,50892208,10178441600,50892208,200,6599,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064181/SRR21064181.lite.1,SRX17079344,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660527,SAMN30319260,simple,9606,Homo sapiens,GSM6459673,no,GEO,SRA1064290,public,C762C81A3D2484DE53D16C947B9B925A,529FF2D169BEC401FD267B1D3ECE7324,
SRR21064182,2023-03-05 18:49:13,2022-08-15 15:18:28,75213402,11432437104,75213402,152,4345,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064182/SRR21064182.lite.1,SRX17079345,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660528,SAMN30319262,simple,9606,Homo sapiens,GSM6459674,no,GEO,SRA1064290,public,70B559E26B047DE3A0A2350D47160F3C,E4AAD63B7E7460D0BB9ABD02F26EEA70,
SRR21064183,2023-03-05 18:49:13,2022-08-15 15:00:07,53457950,8125608400,53457950,152,3046,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064183/SRR21064183.lite.1,SRX17079346,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660529,SAMN30319264,simple,9606,Homo sapiens,GSM6459675,no,GEO,SRA1064290,public,2D7CB6D8F6E93CE4E6A50B5877A0A8EA,4CC72F91F5CDE34481E3B57E5226B7BB,
SRR21064184,2023-03-05 18:49:13,2022-08-15 15:03:36,51039218,10309922036,51039218,202,3949,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21064/SRR21064184/SRR21064184.lite.1,SRX17079347,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660530,SAMN30319266,simple,9606,Homo sapiens,GSM6459676,no,GEO,SRA1064290,public,AEE949A64E9FFC6060257DD3F6BBFF76,CBCAB2068D9503759E152A7147ECC4D2,
SRR21064185,2023-03-05 18:49:13,2022-08-15 14:54:20,48411390,7358531280,48411390,152,2767,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064185/SRR21064185.lite.1,SRX17079348,ChIP-Seq,ChIP,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660531,SAMN30319271,simple,9606,Homo sapiens,GSM6459677,no,GEO,SRA1064290,public,48F10F273E120F4095100CC6FFAC17EB,07954AD124D9219DC1878A4F69C32397,
SRR21064186,2023-03-05 18:49:13,2022-08-15 23:52:41,622459082,171284554862,622459082,275,71173,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064186/SRR21064186.lite.1,SRX17079349,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660532,SAMN30319273,simple,9606,Homo sapiens,GSM6459678,no,GEO,SRA1064290,public,C12DBCD088BA20940A990E2C3B15B947,B5146EE205D5AA2513D56354418A40CF,
SRR21064187,2023-03-05 18:49:13,2022-08-15 21:46:24,607853630,166806712630,607853630,274,70068,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064187/SRR21064187.lite.1,SRX17079350,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660533,SAMN30319274,simple,9606,Homo sapiens,GSM6459679,no,GEO,SRA1064290,public,C19CDD623B0569C59C7555F797C8F86E,454F86DB5268706822C4738D137B2EDE,
SRR21064188,2023-03-05 18:49:13,2022-08-15 19:50:34,534130009,103732307018,534130009,194,44040,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064188/SRR21064188.lite.1,SRX17079351,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660534,SAMN30319268,simple,9606,Homo sapiens,GSM6459680,no,GEO,SRA1064290,public,289C6021BC6DAB2A4F4F0997368FB6A9,D529440E3B333AFDDA9C4360051DBE87,
SRR21064189,2023-03-05 18:49:13,2022-08-15 21:15:56,579810299,107205175998,579810299,184,45286,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064189/SRR21064189.lite.1,SRX17079352,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660535,SAMN30319270,simple,9606,Homo sapiens,GSM6459681,no,GEO,SRA1064290,public,94937E01CD469B8D9BF17DAACA99DCA4,7CE46463281E99A7DEEE1A94D3A1C282,
SRR21064190,2023-03-05 18:49:13,2022-08-15 22:09:28,962866605,97242955112,18390281,100,57765,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064190/SRR21064190.lite.1,SRX17079353,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660536,SAMN30319281,simple,9606,Homo sapiens,GSM6459682,no,GEO,SRA1064290,public,0759B639583AEF3572EA87AE47F1673D,5B69A5E7B136FFEB6570E96D0F880822,
SRR21064191,2023-03-05 18:49:13,2022-08-16 01:55:37,975599362,98525916696,18576548,100,58872,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064191/SRR21064191.lite.1,SRX17079354,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660537,SAMN30319275,simple,9606,Homo sapiens,GSM6459683,no,GEO,SRA1064290,public,735176F4B8D08047AD7E6C5E55D78B43,F788AB0416BE29334A48C71AFEDBA818,
SRR21064192,2023-03-05 18:49:13,2022-08-28 08:03:17,497559895,144478230588,497559895,290,60015,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21064/SRR21064192/SRR21064192.lite.1,SRX17079355,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660538,SAMN30319277,simple,9606,Homo sapiens,GSM6459684,no,GEO,SRA1064290,public,0572D33B3FA1FFB83935E2EED014E511,DD71F1C935ECBB47FF331A74E8239F2F,
SRR21064193,2023-03-05 18:49:13,2022-08-16 01:37:15,659755542,172440720572,659755542,261,72051,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064193/SRR21064193.lite.1,SRX17079356,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660539,SAMN30319278,simple,9606,Homo sapiens,GSM6459685,no,GEO,SRA1064290,public,3672DB73BCB1AC5FEF359182E1E3B42E,AA5DBE60F285F7115812A308B94AA189,
SRR21064194,2023-03-05 18:49:13,2022-08-15 23:41:06,1009420200,186445383250,1009420200,184,74490,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064194/SRR21064194.lite.1,SRX17079357,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660540,SAMN30319279,simple,9606,Homo sapiens,GSM6459686,no,GEO,SRA1064290,public,AE710FAADF874DEC0190AE38E7797003,EAECE5CA629C9896C9A2AC1F638A5C81,
SRR21064195,2023-03-05 18:49:13,2022-08-15 20:33:35,595972801,120386505802,595972801,202,47004,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064195/SRR21064195.lite.1,SRX17079358,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660541,SAMN30319283,simple,9606,Homo sapiens,GSM6459687,no,GEO,SRA1064290,public,4696A0DD94D7B96217ADDFEABE3D8AF3,A56942B090BACC0B4F50BA0DB1C01C22,
SRR21064196,2023-03-05 18:49:13,2022-08-16 01:09:10,784951453,152975852556,784951453,194,60225,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR021/21064/SRR21064196/SRR21064196.lite.1,SRX17079359,Hi-C,other,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP255916,PRJNA624192,3,624192,SRS14660542,SAMN30319285,simple,9606,Homo sapiens,GSM6459688,no,GEO,SRA1064290,public,0999EB8BCCD1085A239D4E7CBBAE5E9C,EB018034EBC1A46943D56FB4B2782D68,
SRR21064197,2023-03-05 18:49:13,2022-08-15 15:20:47,129490836,12949083600,0,100,8904,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064197/SRR21064197.lite.1,SRX17079360,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660543,SAMN30319287,simple,9606,Homo sapiens,GSM6459689,no,GEO,SRA1064290,public,1FB0907FB1A306509CA9AACD67C7B34D,AA3582D6E69DC9EFA4C346EF5A89D94A,
SRR21064198,2023-03-05 18:49:13,2022-08-15 14:46:07,41330844,4133084400,0,100,2848,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064198/SRR21064198.lite.1,SRX17079361,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660544,SAMN30319288,simple,9606,Homo sapiens,GSM6459690,no,GEO,SRA1064290,public,B2420145DDEA80F912BC8AA0F9561CEB,5A67CB94399220F9974735AB7BA630CF,
SRR21064199,2023-03-05 18:49:13,2022-08-15 14:40:08,15915715,2419188680,15915715,152,921,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21064/SRR21064199/SRR21064199.lite.1,SRX17079362,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660545,SAMN30319290,simple,9606,Homo sapiens,GSM6459691,no,GEO,SRA1064290,public,13D6C9D7B25E283C77F7ED20FF7C0631,A0F6E0FD63A3A385252681A0964633EC,
SRR21064200,2023-03-05 18:49:13,2022-08-15 14:38:19,14669718,2229797136,14669718,152,848,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064200/SRR21064200.lite.1,SRX17079362,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660545,SAMN30319290,simple,9606,Homo sapiens,GSM6459691,no,GEO,SRA1064290,public,24E1584C6730E27F8016DE781485AB11,76092BD7222CF98E51328C24995A546A,
SRR21064201,2023-03-05 18:49:13,2022-08-15 14:36:57,11603153,1763679256,11603153,152,669,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064201/SRR21064201.lite.1,SRX17079362,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660545,SAMN30319290,simple,9606,Homo sapiens,GSM6459691,no,GEO,SRA1064290,public,D42F5DEB67AB8B19A59D295BCEF9C1F1,8344E43BB4BBCEC4DE1C14F88F83A671,
SRR21064202,2023-03-05 18:49:13,2022-08-15 14:37:02,12212562,1856309424,12212562,152,707,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064202/SRR21064202.lite.1,SRX17079362,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660545,SAMN30319290,simple,9606,Homo sapiens,GSM6459691,no,GEO,SRA1064290,public,D09FF3F084601740011780BB9082974C,720BD7D0F82C3B828CDC4B101C924028,
SRR21064203,2023-03-05 18:49:13,2022-08-15 16:55:12,631891184,37281579856,0,59,23275,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064203/SRR21064203.lite.1,SRX17079362,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660545,SAMN30319290,simple,9606,Homo sapiens,GSM6459691,no,GEO,SRA1064290,public,040FC12B5402508903DADBC3E88A6532,8BDAA4AF72CC86EC9A1AB213B0E2C588,
SRR21064204,2023-03-05 18:49:13,2022-08-15 15:46:48,301666840,30166684000,0,100,20599,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR021/21064/SRR21064204/SRR21064204.lite.1,SRX17079363,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660546,SAMN30319292,simple,9606,Homo sapiens,GSM6459692,no,GEO,SRA1064290,public,476D751F1AF8459F018D028DEC0310D4,251D58355B2E9B1C207F0CB25B9C678E,
SRR21064205,2023-03-05 18:49:13,2022-08-15 14:48:33,50402420,2998943990,0,59,1853,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR021/21064/SRR21064205/SRR21064205.lite.1,SRX17079364,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660547,SAMN30319293,simple,9606,Homo sapiens,GSM6459693,no,GEO,SRA1064290,public,0CE22FEE2859ADDAD8E32E92CA8A66BB,41CECE7683B8547DDF66713738FCEE9D,
SRR21064206,2023-03-05 18:49:13,2022-08-15 14:42:24,51164446,3044284537,0,59,1875,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR021/21064/SRR21064206/SRR21064206.lite.1,SRX17079364,RNA-Seq,cDNA,TRANSCRIPTOMIC SINGLE CELL,PAIRED,0,0,DNBSEQ,DNBSEQ-G400,SRP255916,PRJNA624192,3,624192,SRS14660547,SAMN30319293,simple,9606,Homo sapiens,GSM6459693,no,GEO,SRA1064290,public,057A2C766D8C34FC1176D3228BF70743,36FA0C44773F3581788F4EBBC68D3EC7,
